Demo,Link,Last View,Total Time,Steps Completed,Percent Complete,Opened CTA,Country
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/6/25 9:20,01:52:18,17,0.34,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/6/25 7:09,10:13,50,1,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/6/25 7:23,01:17:20,42,0.84,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/6/25 5:55,00:40,13,0.26,-,Japan
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/6/25 5:20,02:51,30,0.6,-,Romania
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/6/25 2:37,00:07,2,0.06,-,Germany
Logging in & navigating LWT Examination/Moderation,KB,5/6/25 1:38,00:01,2,0.14,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/6/25 0:36,27:55,50,1,-,Denmark
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/6/25 0:08,03:15,7,0.14,-,Denmark
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/6/25 0:02,01:04,50,1,-,Denmark
Accessing & Viewing Learner Work LWA Examination/Moderation,KB,5/5/25 22:07,01:43,9,0.5,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/5/25 22:03,00:14,2,0.04,-,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/5/25 19:57,01:48,13,0.87,-,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/5/25 19:53,02:18,15,1,https://support.pearson.com/uk/s/article/Learner-Work-Transfer-LWT,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/5/25 19:08,00:03,2,0.14,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/5/25 18:23,20:04,48,0.96,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/5/25 17:58,00:02,3,0.06,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/5/25 17:53,01:12,18,0.47,-,-
Updating tags in the VQ Learner Tracker,KB,5/5/25 17:47,00:43,12,1,https://support.pearson.com/uk/s,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/5/25 18:07,22:41,39,1,-,Cyprus
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/5/25 17:43,02:07,39,1,-,Cyprus
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/5/25 17:51,11:17,29,0.75,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/5/25 17:39,00:46,10,0.2,-,Cyprus
Logging in & navigating LWT Examination/Moderation,KB,5/5/25 17:29,00:03,2,0.14,-,United Kingdom
Functional Skills: How to access on-demand test results on Edexcel Online,KB,5/5/25 17:27,04:13,5,0.34,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/5/25 17:12,00:01,2,0.04,-,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/5/25 17:11,01:22,5,0.34,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/5/25 17:09,13:16,6,0.16,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/5/25 16:50,06:57,39,1,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/5/25 16:27,02:42,30,0.77,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/5/25 15:38,11:00,38,0.98,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/5/25 15:27,01:06,2,0.06,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/5/25 16:04,39:38,50,1,-,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/5/25 15:04,00:04,2,0.14,-,United Kingdom
Creating Edexcel Online Accounts,Default,5/5/25 14:41,00:17,3,0.12,-,United States
Logging in & navigating LWT Examination/Moderation,KB,5/5/25 14:39,00:02,2,0.14,-,United Kingdom
Functional Skills: How to claim SL&C achievement for learners on Edexcel Online,KB,5/5/25 14:39,00:08,2,0.12,-,United Kingdom
Uploading Administration Material LWA Examination/Moderation,KB,5/5/25 14:36,01:53,16,1,https://support.pearson.com/uk/s/article/Learner-Work-Assessment-LWA,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/5/25 14:17,00:18,5,0.34,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/5/25 14:13,06:10,50,1,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/5/25 14:07,03:44,39,1,-,United Kingdom
Logging in & navigating LWA Examination/Moderation,KB,5/5/25 13:03,00:07,4,0.24,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/5/25 13:10,07:31,50,1,-,United Kingdom
Logging in & navigating LWA Examination/Moderation,KB,5/5/25 13:03,00:26,7,0.42,-,United Kingdom
Logging in & navigating LWA Examination/Moderation,KB,5/5/25 13:01,00:02,2,0.12,-,United Kingdom
Managing Requests LWT Moderation,KB,5/5/25 12:32,04:30,80,1,-,United Kingdom
Returning a request and returning a specific submission within a request to the centre LWA Examination/Moderation,KB,5/5/25 12:27,00:29,4,0.17,-,United Kingdom
How to delete BTEC registrations on Edexcel Online,KB,5/5/25 13:03,43:51,15,1,https://support.pearson.com/uk/s/,United Arab Emirates
How to top up BTEC registrations on Edexcel Online,KB,5/5/25 12:19,00:31,8,0.5,-,United Arab Emirates
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/5/25 12:16,01:13,36,0.72,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/5/25 12:15,01:49,16,0.42,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/5/25 12:14,01:24,39,1,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/5/25 12:13,01:05,4,0.11,-,United Kingdom
Transferring learner registrations on Edexcel Online,KB,5/5/25 11:52,00:01,2,0.13,-,Jordan
Transferring learner registrations on Edexcel Online,KB,5/5/25 11:52,02:16,16,1,https://support.pearson.com/uk/s/,Jordan
Transferring learner registrations on Edexcel Online,KB,5/5/25 11:52,02:50,14,0.88,-,Jordan
Transferring learner registrations on Edexcel Online,KB,5/5/25 11:48,01:12,16,1,https://support.pearson.com/uk/s/,Jordan
Transferring learner registrations on Edexcel Online,KB,5/5/25 11:46,01:14,10,0.63,-,Jordan
Uploading Administration Material LWA Examination/Moderation,KB,5/5/25 11:03,01:20,16,1,https://support.pearson.com/uk/s/article/Learner-Work-Assessment-LWA,United Kingdom
Accessing & Viewing Learner Work LWA Examination/Moderation,KB,5/5/25 10:54,00:08,7,0.39,-,United Kingdom
Logging in & navigating LWA Examination/Moderation,KB,5/5/25 10:54,00:27,17,1,-,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/5/25 10:15,00:19,6,0.4,-,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/5/25 10:14,00:03,2,0.14,-,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/5/25 10:14,00:04,2,0.14,-,United Kingdom
Accessing & Viewing Learner Work LWA Examination/Moderation,KB,5/5/25 9:32,01:19,18,1,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/5/25 9:25,00:23,3,0.08,-,France
Accessing & Viewing Learner Work LWA Examination/Moderation,KB,5/5/25 9:22,00:37,4,0.23,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/5/25 9:21,04:37,50,1,-,Japan
Logging in & navigating LWT Examination/Moderation,KB,5/5/25 8:27,00:08,15,1,-,Bangladesh
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/5/25 8:23,04:20,50,1,-,India
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/5/25 8:10,00:44,30,0.6,-,Slovakia
Logging in & navigating LWT Examination/Moderation,KB,5/5/25 8:12,03:02,15,1,https://support.pearson.com/uk/s/article/Learner-Work-Transfer-LWT,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/5/25 8:09,00:06,2,0.14,-,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/5/25 8:08,00:13,2,0.14,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/5/25 8:02,01:12,32,0.83,-,South Africa
Logging in & navigating LWT Examination/Moderation,KB,5/5/25 8:05,05:03,15,1,-,Bangladesh
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/5/25 0:27,03:37,50,1,-,Japan
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 23:28,00:37,18,0.36,-,Japan
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 22:42,00:25,3,0.06,-,Japan
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 23:12,01:35:20,50,1,-,Switzerland
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/4/25 21:36,03:03,39,1,-,Switzerland
Logging in & navigating LWT Examination/Moderation,KB,5/4/25 21:12,03:06,15,1,https://support.pearson.com/uk/s/article/Learner-Work-Transfer-LWT,Italy
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/4/25 20:46,02:19,35,0.9,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 21:21,01:38:22,50,1,-,The Netherlands
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/4/25 19:13,00:06,2,0.06,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 19:16,04:50,50,1,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 19:18,33:34,50,1,-,The Netherlands
Logging in & navigating LWT Examination/Moderation,KB,5/4/25 17:17,00:02,2,0.14,-,United Kingdom
Accessing & Viewing Learner Work LWA Examination/Moderation,KB,5/4/25 17:06,00:40,8,0.45,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 16:54,00:10,3,0.06,-,United Kingdom
Accessing & Viewing Learner Work LWA Examination/Moderation,KB,5/4/25 16:52,00:43,18,1,https://support.pearson.com/uk/s/article/Learner-Work-Assessment-LWA,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/4/25 16:45,02:07,7,0.47,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/4/25 16:31,00:41,7,0.18,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 16:55,01:03:47,43,0.86,-,-
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 15:49,01:30,22,0.44,-,United Kingdom
Uploading Administration Material LWA Examination/Moderation,KB,5/4/25 15:39,04:37,5,0.32,-,United Arab Emirates
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 14:46,00:21,6,0.12,-,United Kingdom
Uploading Administration Material LWA Examination/Moderation,KB,5/4/25 14:47,07:42,16,1,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 13:39,02:55,49,0.98,-,Kenya
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 13:25,03:52,50,1,-,Kenya
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 12:50,16:20,50,1,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/4/25 12:17,03:46,39,1,-,United Kingdom
Creating Edexcel Online Accounts,Default,5/4/25 12:13,00:04,2,0.08,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 11:44,02:49,50,1,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 11:29,01:01,23,0.46,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 11:26,07:10,50,1,-,Austria
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/4/25 11:17,08:02,39,1,-,Austria
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 11:02,00:06,2,0.04,-,Australia
Logging in & navigating LWT Examination/Moderation,KB,5/4/25 10:30,00:58,2,0.14,-,Qatar
Logging in & navigating LWT Examination/Moderation,KB,5/4/25 9:29,00:03,2,0.14,-,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/4/25 9:28,00:37,5,0.34,-,United Kingdom
Managing Requests LWT Moderation,KB,5/4/25 9:23,00:35,12,0.15,-,United Arab Emirates
Managing Requests LWT Moderation,KB,5/4/25 8:42,00:41,9,0.12,-,United Arab Emirates
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/4/25 8:09,11:03,50,1,-,Belgium
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/4/25 7:58,02:36,39,1,-,Belgium
How to delete BTEC registrations on Edexcel Online,KB,5/4/25 5:33,06:16,15,1,https://support.pearson.com/uk/s/,Sri Lanka
How to delete BTEC registrations on Edexcel Online,KB,5/4/25 5:25,00:31,15,1,-,Sri Lanka
Transferring learner registrations on Edexcel Online,KB,5/4/25 5:46,23:26,9,0.57,-,Sri Lanka
Logging in & navigating LWT Examination/Moderation,KB,5/4/25 5:00,01:11,5,0.34,-,Kuwait
Transferring learner registrations on Edexcel Online,KB,5/3/25 22:37,01:37,16,1,https://support.pearson.com/uk/s/,Jordan
Logging in & navigating LWT Examination/Moderation,KB,5/3/25 22:06,01:37,15,1,https://support.pearson.com/uk/s/article/Learner-Work-Transfer-LWT,United Kingdom
Functional Skills: How to make individual registrations on Edexcel Online,KB,5/3/25 21:47,05:43,27,1,-,United Kingdom
Transferring learner registrations on Edexcel Online,KB,5/3/25 21:30,00:39,5,0.32,-,Egypt
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/3/25 20:57,00:23,11,0.22,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/3/25 20:28,00:11,2,0.04,-,New Zealand
Logging in & navigating LWT Examination/Moderation,KB,5/3/25 20:28,00:48,15,1,https://support.pearson.com/uk/s/article/Learner-Work-Transfer-LWT,United Kingdom
Functional Skills: How to book a test on Edexcel Online,KB,5/3/25 17:35,01:55,21,0.96,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/3/25 17:35,12:49,43,0.86,-,United Arab Emirates
Logging in & navigating LWT Examination/Moderation,KB,5/3/25 15:32,00:02,2,0.14,-,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/3/25 15:04,01:52,15,1,-,Jersey
Logging in & navigating LWT Examination/Moderation,KB,5/3/25 14:59,00:32,5,0.34,-,Jersey
Returning a request and returning a specific submission within a request to the centre LWA Examination/Moderation,KB,5/3/25 11:13,02:42,24,1,-,United Kingdom
Accessing & Viewing Learner Work LWA Examination/Moderation,KB,5/3/25 10:49,00:16,5,0.28,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/3/25 10:46,01:36,42,0.84,-,Saudi Arabia
Adobe ID creation,Default,5/3/25 10:41,01:21,7,1,https://cpcontents.adobe.com/public/newlearner/newlearner_69a08a4a.html?i_qp_user_id=19999621&accountId=118479#/newLearnerExperience,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/3/25 9:48,22:18,50,1,-,Romania
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/3/25 9:35,13:15,10,0.2,-,Romania
Logging in & navigating LWT Examination/Moderation,KB,5/3/25 9:21,00:02,2,0.14,-,United Kingdom
Making Individual GQ entries on Edexcel Online,Default,5/3/25 5:10,01:17,7,0.3,-,Pakistan
Creating Edexcel Online Accounts,Default,5/3/25 5:09,01:21,4,0.16,-,Pakistan
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/2/25 23:37,00:23,2,0.04,-,New Zealand
Uploading Administration Material LWA Examination/Moderation,KB,5/2/25 23:25,01:09,16,1,https://support.pearson.com/uk/s/article/Learner-Work-Assessment-LWA,United Kingdom
Logging in & navigating LWA Examination/Moderation,KB,5/2/25 23:24,02:10,17,1,https://support.pearson.com/uk/s/article/Learner-Work-Assessment-LWA,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/2/25 22:21,00:35,33,0.66,-,United Kingdom
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/2/25 22:20,04:45,38,0.76,-,United Kingdom
Managing Requests LWT Moderation,KB,5/2/25 19:48,06:36,36,0.45,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/2/25 19:33,04:33,8,0.21,-,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/2/25 19:29,00:53,15,1,-,Spain
Managing Requests LWT Moderation,KB,5/2/25 18:21,01:55,80,1,-,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/2/25 18:18,01:03,15,1,https://support.pearson.com/uk/s/article/Learner-Work-Transfer-LWT,United Kingdom
Senior Associate View LWA Examination/Moderation,KB,5/2/25 18:17,00:07,3,0.15,-,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/2/25 18:10,00:14,5,0.34,-,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/2/25 19:24,01:29:14,15,1,https://support.pearson.com/uk/s/article/Learner-Work-Transfer-LWT,United Kingdom
Updating tags in the VQ Learner Tracker,KB,5/2/25 16:50,00:54,12,1,https://support.pearson.com/uk/s,United Kingdom
BTEC Tech Award (2022) Submitting a cash-in through Edexcel Online,Default,5/2/25 16:40,00:22,10,1,-,United Kingdom
Remote Invigilation Service - ProctorExam Onscreen Test Set-Up Guide,Default,5/2/25 16:26,00:13,2,0.06,-,United Kingdom
Updating tags in the VQ Learner Tracker,KB,5/2/25 16:23,01:20,7,0.59,-,United Kingdom
Updating tags in the VQ Learner Tracker,KB,5/2/25 16:21,01:23,4,0.34,-,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/2/25 15:40,00:20,5,0.34,-,Isle of Man
Remote Invigilation Service - ProctorExam Paper Based Set-Up Guide,Default,5/2/25 16:53,01:18:34,44,0.88,-,United Kingdom
Logging in & navigating LWT Examination/Moderation,KB,5/2/25 15:20,00:17,3,0.2,-,United Kingdom
